GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AOB001
"G4802090","1880","Texas","480","Hays","2090","Hays",7555
"G4802110","1880","Texas","480","Hemphill","2110","Hemphill",149
"G4802130","1880","Texas","480","Henderson","2130","Henderson",9735
"G4802150","1880","Texas","480","Hidalgo","2150","Hidalgo",4347
"G4802170","1880","Texas","480","Hill","2170","Hill",16554
"G4802190","1880","Texas","480","Hockley","2190","Hockley",0
"G4802210","1880","Texas","480","Hood","2210","Hood",6125
"G4802230","1880","Texas","480","Hopkins","2230","Hopkins",15461
"G4802250","1880","Texas","480","Houston","2250","Houston",16702
"G4802270","1880","Texas","480","Howard","2270","Howard",50
"G4802310","1880","Texas","480","Hunt","2310","Hunt",17230
"G4802330","1880","Texas","480","Hutchinson","2330","Hutchinson",50
"G4802370","1880","Texas","480","Jack","2370","Jack",6626
"G4802390","1880","Texas","480","Jackson","2390","Jackson",2723
"G4802410","1880","Texas","480","Jasper","2410","Jasper",5779
"G4802450","1880","Texas","480","Jefferson","2450","Jefferson",3489
"G4802510","1880","Texas","480","Johnson","2510","Johnson",17911
"G4802530","1880","Texas","480","Jones","2530","Jones",546
"G4802550","1880","Texas","480","Karnes","2550","Karnes",3270
"G4802570","1880","Texas","480","Kaufman","2570","Kaufman",15448
"G4802590","1880","Texas","480","Kendall","2590","Kendall",2763
"G4802630","1880","Texas","480","Kent","2630","Kent",92
"G4802650","1880","Texas","480","Kerr","2650","Kerr",2168
"G4802670","1880","Texas","480","Kimble","2670","Kimble",1343
"G4802690","1880","Texas","480","King","2690","King",40
"G4802710","1880","Texas","480","Kinney","2710","Kinney",4487
"G4802750","1880","Texas","480","Knox","2750","Knox",77
"G4802770","1880","Texas","480","Lamar","2770","Lamar",27193
"G4802790","1880","Texas","480","Lamb","2790","Lamb",0
"G4802810","1880","Texas","480","Lampasas","2810","Lampasas",5421
"G4802830","1880","Texas","480","La Salle","2830","La Salle",789
"G4802850","1880","Texas","480","Lavaca","2850","Lavaca",13641
"G4802870","1880","Texas","480","Lee","2870","Lee",8937
"G4802890","1880","Texas","480","Leon","2890","Leon",12817
"G4802910","1880","Texas","480","Liberty","2910","Liberty",4999
"G4802930","1880","Texas","480","Limestone","2930","Limestone",16246
"G4802950","1880","Texas","480","Lipscomb","2950","Lipscomb",69
"G4802970","1880","Texas","480","Live Oak","2970","Live Oak",1994
"G4802990","1880","Texas","480","Llano","2990","Llano",4962
"G4803030","1880","Texas","480","Lubbock","3030","Lubbock",25
"G4803050","1880","Texas","480","Lynn","3050","Lynn",9
"G4803070","1880","Texas","480","McCulloch","3070","Mcculloch",1533
"G4803090","1880","Texas","480","McLennan","3090","Mclennan",26934
"G4803110","1880","Texas","480","McMullen","3110","Mcmullen",701
"G4803130","1880","Texas","480","Madison","3130","Madison",5395
"G4803150","1880","Texas","480","Marion","3150","Marion",10983
"G4803170","1880","Texas","480","Martin","3170","Martin",12
"G4803190","1880","Texas","480","Mason","3190","Mason",2655
"G4803210","1880","Texas","480","Matagorda","3210","Matagorda",3940
"G4803230","1880","Texas","480","Maverick","3230","Maverick",2967
"G4803250","1880","Texas","480","Medina","3250","Medina",4492
"G4803270","1880","Texas","480","Menard","3270","Menard",1239
"G4803310","1880","Texas","480","Milam","3310","Milam",18659
"G4803350","1880","Texas","480","Mitchell","3350","Mitchell",117
"G4803370","1880","Texas","480","Montague","3370","Montague",11257
"G4803390","1880","Texas","480","Montgomery","3390","Montgomery",10154
"G4803410","1880","Texas","480","Moore","3410","Moore",0
"G4803430","1880","Texas","480","Morris","3430","Morris",5032
"G4803450","1880","Texas","480","Motley","3450","Motley",24
"G4803470","1880","Texas","480","Nacogdoches","3470","Nacogdoches",11590
"G4803490","1880","Texas","480","Navarro","3490","Navarro",21702
"G4803510","1880","Texas","480","Newton","3510","Newton",4359
"G4803530","1880","Texas","480","Nolan","3530","Nolan",640
"G4803550","1880","Texas","480","Nueces","3550","Nueces",7673
"G4803570","1880","Texas","480","Ochiltree","3570","Ochiltree",0
"G4803590","1880","Texas","480","Oldham","3590","Oldham",287
"G4803610","1880","Texas","480","Orange","3610","Orange",2938
"G4803630","1880","Texas","480","Palo Pinto","3630","Palo Pinto",5885
"G4803650","1880","Texas","480","Panola","3650","Panola",12219
"G4803670","1880","Texas","480","Parker","3670","Parker",15870
"G4803690","1880","Texas","480","Parmer","3690","Parmer",0
"G4803710","1880","Texas","480","Pecos","3710","Pecos",1807
"G4803730","1880","Texas","480","Polk","3730","Polk",7189
"G4803750","1880","Texas","480","Potter","3750","Potter",28
"G4803770","1880","Texas","480","Presidio","3770","Presidio",2873
"G4803790","1880","Texas","480","Rains","3790","Rains",3035
"G4803810","1880","Texas","480","Randall","3810","Randall",3
"G4803870","1880","Texas","480","Red River","3870","Red River",17194
"G4803910","1880","Texas","480","Refugio","3910","Refugio",1585
"G4803930","1880","Texas","480","Roberts","3930","Roberts",32
"G4803950","1880","Texas","480","Robertson","3950","Robertson",22383
"G4803970","1880","Texas","480","Rockwall","3970","Rockwall",2984
"G4803990","1880","Texas","480","Runnels","3990","Runnels",980
"G4804010","1880","Texas","480","Rusk","4010","Rusk",18986
"G4804030","1880","Texas","480","Sabine","4030","Sabine",4161
"G4804050","1880","Texas","480","San Augustine","4050","San Augustine",5084
"G4804070","1880","Texas","480","San Jacinto","4070","San Jacinto",6186
"G4804090","1880","Texas","480","San Patricio","4090","San Patricio",1010
"G4804110","1880","Texas","480","San Saba","4110","San Saba",5324
"G4804150","1880","Texas","480","Scurry","4150","Scurry",102
"G4804170","1880","Texas","480","Shackelford","4170","Shackelford",2037
"G4804190","1880","Texas","480","Shelby","4190","Shelby",9523
"G4804210","1880","Texas","480","Sherman","4210","Sherman",0
"G4804230","1880","Texas","480","Smith","4230","Smith",21863
"G4804250","1880","Texas","480","Somervell","4250","Somervell",2649
"G4804270","1880","Texas","480","Starr","4270","Starr",8304
"G4804290","1880","Texas","480","Stephens","4290","Stephens",4725
"G4804330","1880","Texas","480","Stonewall","4330","Stonewall",104
"G4804370","1880","Texas","480","Swisher","4370","Swisher",4
"G4804390","1880","Texas","480","Tarrant","4390","Tarrant",24671
"G4804410","1880","Texas","480","Taylor","4410","Taylor",1736
"G4804450","1880","Texas","480","Terry","4450","Terry",0
"G4804470","1880","Texas","480","Throckmorton","4470","Throckmorton",711
"G4804490","1880","Texas","480","Titus","4490","Titus",5959
"G4804510","1880","Texas","480","Tom Green","4510","Tom Green",3615
"G4804530","1880","Texas","480","Travis","4530","Travis",27028
"G4804550","1880","Texas","480","Trinity","4550","Trinity",4915
"G4804570","1880","Texas","480","Tyler","4570","Tyler",5825
"G4804590","1880","Texas","480","Upshur","4590","Upshur",10266
"G4804630","1880","Texas","480","Uvalde","4630","Uvalde",2541
"G4804670","1880","Texas","480","Van Zandt","4670","Van Zandt",12619
"G4804690","1880","Texas","480","Victoria","4690","Victoria",6289
"G4804710","1880","Texas","480","Walker","4710","Walker",12024
"G4804730","1880","Texas","480","Waller","4730","Waller",9024
"G4804770","1880","Texas","480","Washington","4770","Washington",27565
"G4804790","1880","Texas","480","Webb","4790","Webb",5273
"G4804810","1880","Texas","480","Wharton","4810","Wharton",4549
"G4804830","1880","Texas","480","Wheeler","4830","Wheeler",512
"G4804850","1880","Texas","480","Wichita","4850","Wichita",433
"G4804870","1880","Texas","480","Wilbarger","4870","Wilbarger",126
"G4804910","1880","Texas","480","Williamson","4910","Williamson",15155
"G4804930","1880","Texas","480","Wilson","4930","Wilson",7118
"G4804970","1880","Texas","480","Wise","4970","Wise",16601
"G4804990","1880","Texas","480","Wood","4990","Wood",11212
"G4805010","1880","Texas","480","Yoakum","5010","Yoakum",0
"G4805030","1880","Texas","480","Young","5030","Young",4726
"G4805050","1880","Texas","480","Zapata","5050","Zapata",3636
"G4805070","1880","Texas","480","Zavala","5070","Zavala",410
"G4950015","1880","Utah Territory","495","Beaver","0015","Beaver",3918
"G4950035","1880","Utah Territory","495","Box Elder","0035","Box Elder",6761
"G4950055","1880","Utah Territory","495","Cache","0055","Cache",12562
"G4950115","1880","Utah Territory","495","Davis","0115","Davis",5279
"G4950155","1880","Utah Territory","495","Emery","0155","Emery",556
"G4950295","1880","Utah Territory","495","Iron","0295","Iron",4013
"G4950315","1880","Utah Territory","495","Juab","0315","Juab",3474
"G4950335","1880","Utah Territory","495","Kane","0335","Kane",3085
"G4950375","1880","Utah Territory","495","Millard","0375","Millard",3727
"G4950395","1880","Utah Territory","495","Morgan","0395","Morgan",1783
"G4950415","1880","Utah Territory","495","Piute","0415","Piute",1651
"G4950435","1880","Utah Territory","495","Rich","0435","Rich",1263
"G4950495","1880","Utah Territory","495","Salt Lake","0495","Salt Lake",31977
"G4950515","1880","Utah Territory","495","San Juan","0515","San Juan",204
"G4950535","1880","Utah Territory","495","Sanpete","0535","Sanpete",11557
"G4950555","1880","Utah Territory","495","Sevier","0555","Sevier",4457
"G4950595","1880","Utah Territory","495","Summit","0595","Summit",4921
"G4950615","1880","Utah Territory","495","Tooele","0615","Tooele",4497
"G4950635","1880","Utah Territory","495","Uintah","0635","Uintah",799
"G4950675","1880","Utah Territory","495","Utah","0675","Utah",17973
"G4950715","1880","Utah Territory","495","Wasatch","0715","Wasatch",2927
"G4950735","1880","Utah Territory","495","Washington","0735","Washington",4235
"G4950755","1880","Utah Territory","495","Weber","0755","Weber",12344
"G5000010","1880","Vermont","500","Addison","0010","Addison",24173
"G5000030","1880","Vermont","500","Bennington","0030","Bennington",21950
"G5000050","1880","Vermont","500","Caledonia","0050","Caledonia",23607
"G5000070","1880","Vermont","500","Chittenden","0070","Chittenden",32792
"G5000090","1880","Vermont","500","Essex","0090","Essex",7931
"G5000110","1880","Vermont","500","Franklin","0110","Franklin",30225
"G5000130","1880","Vermont","500","Grand Isle","0130","Grand Isle",4124
"G5000150","1880","Vermont","500","Lamoille","0150","Lamoille",12684
"G5000170","1880","Vermont","500","Orange","0170","Orange",23525
"G5000190","1880","Vermont","500","Orleans","0190","Orleans",22083
"G5000210","1880","Vermont","500","Rutland","0210","Rutland",41829
"G5000230","1880","Vermont","500","Washington","0230","Washington",25404
"G5000250","1880","Vermont","500","Windham","0250","Windham",26763
"G5000270","1880","Vermont","500","Windsor","0270","Windsor",35196
"G5100010","1880","Virginia","510","Accomack","0010","Accomack",24408
"G5100030","1880","Virginia","510","Albemarle","0030","Albemarle",32618
"G5100035","1880","Virginia","510","Alexandria","0035","Alexandria",17546
"G5100050","1880","Virginia","510","Alleghany","0050","Alleghany",5586
"G5100070","1880","Virginia","510","Amelia","0070","Amelia",10377
"G5100090","1880","Virginia","510","Amherst","0090","Amherst",18709
"G5100110","1880","Virginia","510","Appomattox","0110","Appomattox",10080
"G5100150","1880","Virginia","510","Augusta","0150","Augusta",35710
"G5100170","1880","Virginia","510","Bath","0170","Bath",4482
"G5100190","1880","Virginia","510","Bedford","0190","Bedford",31205
"G5100210","1880","Virginia","510","Bland","0210","Bland",5004
"G5100230","1880","Virginia","510","Botetourt","0230","Botetourt",14809
"G5100250","1880","Virginia","510","Brunswick","0250","Brunswick",16707
"G5100270","1880","Virginia","510","Buchanan","0270","Buchanan",5694
"G5100290","1880","Virginia","510","Buckingham","0290","Buckingham",15540
"G5100310","1880","Virginia","510","Campbell","0310","Campbell",36250
"G5100330","1880","Virginia","510","Caroline","0330","Caroline",17243
"G5100350","1880","Virginia","510","Carroll","0350","Carroll",13323
"G5100360","1880","Virginia","510","Charles City","0360","Charles City",5512
"G5100370","1880","Virginia","510","Charlotte","0370","Charlotte",16653
"G5100410","1880","Virginia","510","Chesterfield","0410","Chesterfield",25085
"G5100430","1880","Virginia","510","Clarke","0430","Clarke",7682
"G5100450","1880","Virginia","510","Craig","0450","Craig",3794
"G5100470","1880","Virginia","510","Culpeper","0470","Culpeper",13408
"G5100490","1880","Virginia","510","Cumberland","0490","Cumberland",10540
"G5100530","1880","Virginia","510","Dinwiddie","0530","Dinwiddie",32870
"G5100550","1880","Virginia","510","Elizabeth City","0550","Elizabeth City",10689
"G5100570","1880","Virginia","510","Essex","0570","Essex",11032
"G5100590","1880","Virginia","510","Fairfax","0590","Fairfax",16025
"G5100610","1880","Virginia","510","Fauquier","0610","Fauquier",22993
"G5100630","1880","Virginia","510","Floyd","0630","Floyd",13255
"G5100650","1880","Virginia","510","Fluvanna","0650","Fluvanna",10802
"G5100670","1880","Virginia","510","Franklin","0670","Franklin",25084
"G5100690","1880","Virginia","510","Frederick","0690","Frederick",17553
"G5100710","1880","Virginia","510","Giles","0710","Giles",8794
"G5100730","1880","Virginia","510","Gloucester","0730","Gloucester",11876
"G5100750","1880","Virginia","510","Goochland","0750","Goochland",10292
"G5100770","1880","Virginia","510","Grayson","0770","Grayson",13068
"G5100790","1880","Virginia","510","Greene","0790","Greene",5830
"G5100810","1880","Virginia","510","Greensville","0810","Greensville",8407
"G5100830","1880","Virginia","510","Halifax","0830","Halifax",33588
"G5100850","1880","Virginia","510","Hanover","0850","Hanover",18588
"G5100870","1880","Virginia","510","Henrico","0870","Henrico",82703
"G5100890","1880","Virginia","510","Henry","0890","Henry",16009
"G5100910","1880","Virginia","510","Highland","0910","Highland",5164
"G5100930","1880","Virginia","510","Isle Of Wight","0930","Isle Of Wight",10572
"G5100950","1880","Virginia","510","James City","0950","James City",5422
"G5100970","1880","Virginia","510","King And Queen","0970","King And Queen",10502
"G5100990","1880","Virginia","510","King George","0990","King George",6397
"G5101010","1880","Virginia","510","King William","1010","King William",8751
"G5101030","1880","Virginia","510","Lancaster","1030","Lancaster",6160
"G5101050","1880","Virginia","510","Lee","1050","Lee",15116
"G5101070","1880","Virginia","510","Loudoun","1070","Loudoun",23634
"G5101090","1880","Virginia","510","Louisa","1090","Louisa",18942
"G5101110","1880","Virginia","510","Lunenburg","1110","Lunenburg",11535
"G5101130","1880","Virginia","510","Madison","1130","Madison",10562
"G5101150","1880","Virginia","510","Matthews","1150","Matthews",7501
"G5101170","1880","Virginia","510","Mecklenburg","1170","Mecklenburg",24610
"G5101190","1880","Virginia","510","Middlesex","1190","Middlesex",6252
"G5101210","1880","Virginia","510","Montgomery","1210","Montgomery",16693
"G5101230","1880","Virginia","510","Nansemond","1230","Nansemond",15903
"G5101250","1880","Virginia","510","Nelson","1250","Nelson",16536
"G5101270","1880","Virginia","510","New Kent","1270","New Kent",5515
"G5101290","1880","Virginia","510","Norfolk","1290","Norfolk",58657
"G5101310","1880","Virginia","510","Northampton","1310","Northampton",9152
"G5101330","1880","Virginia","510","Northumberland","1330","Northumberland",7929
"G5101350","1880","Virginia","510","Nottoway","1350","Nottoway",11156
"G5101370","1880","Virginia","510","Orange","1370","Orange",13052
"G5101390","1880","Virginia","510","Page","1390","Page",9965
"G5101410","1880","Virginia","510","Patrick","1410","Patrick",12833
"G5101430","1880","Virginia","510","Pittsylvania","1430","Pittsylvania",52589
"G5101450","1880","Virginia","510","Powhatan","1450","Powhatan",7817
"G5101470","1880","Virginia","510","Prince Edward","1470","Prince Edward",14668
"G5101490","1880","Virginia","510","Prince George","1490","Prince George",10054
"G5101510","1880","Virginia","510","Princess Anne","1510","Princess Anne",9394
"G5101530","1880","Virginia","510","Prince William","1530","Prince William",9180
"G5101550","1880","Virginia","510","Pulaski","1550","Pulaski",8755
"G5101570","1880","Virginia","510","Rappahannock","1570","Rappahannock",9291
"G5101590","1880","Virginia","510","Richmond","1590","Richmond",7195
"G5101610","1880","Virginia","510","Roanoke","1610","Roanoke",13105
"G5101630","1880","Virginia","510","Rockbridge","1630","Rockbridge",20003
"G5101650","1880","Virginia","510","Rockingham","1650","Rockingham",29567
"G5101670","1880","Virginia","510","Russell","1670","Russell",13906
"G5101690","1880","Virginia","510","Scott","1690","Scott",17233
"G5101710","1880","Virginia","510","Shenandoah","1710","Shenandoah",18204
"G5101730","1880","Virginia","510","Smyth","1730","Smyth",12160
"G5101750","1880","Virginia","510","Southampton","1750","Southampton",18012
"G5101770","1880","Virginia","510","Spotsylvania","1770","Spotsylvania",14828
"G5101790","1880","Virginia","510","Stafford","1790","Stafford",7211
"G5101810","1880","Virginia","510","Surry","1810","Surry",7391
"G5101830","1880","Virginia","510","Sussex","1830","Sussex",10062
"G5101850","1880","Virginia","510","Tazewell","1850","Tazewell",12861
"G5101870","1880","Virginia","510","Warren","1870","Warren",7399
"G5101890","1880","Virginia","510","Warwick","1890","Warwick",2258
"G5101910","1880","Virginia","510","Washington","1910","Washington",25203
"G5101930","1880","Virginia","510","Westmoreland","1930","Westmoreland",8846
"G5101950","1880","Virginia","510","Wise","1950","Wise",7772
"G5101970","1880","Virginia","510","Wythe","1970","Wythe",14318
"G5101990","1880","Virginia","510","York","1990","York",7349
"G5350015","1880","Washington Territory","535","Chihallis","0015","Chihallis",921
"G5350035","1880","Washington Territory","535","Clallam","0035","Clallam",638
"G5350055","1880","Washington Territory","535","Clark","0055","Clark",5490
"G5350075","1880","Washington Territory","535","Columbia","0075","Columbia",7103
"G5350095","1880","Washington Territory","535","Cowlitz","0095","Cowlitz",2062
"G5350115","1880","Washington Territory","535","Island","0115","Island",1087
"G5350135","1880","Washington Territory","535","Jefferson","0135","Jefferson",1712
"G5350155","1880","Washington Territory","535","King","0155","King",6910
"G5350175","1880","Washington Territory","535","Kitsap","0175","Kitsap",1738
"G5350195","1880","Washington Territory","535","Klikatat","0195","Klikatat",4055
"G5350215","1880","Washington Territory","535","Lewis","0215","Lewis",2600
"G5350235","1880","Washington Territory","535","Mason","0235","Mason",639
"G5350255","1880","Washington Territory","535","Pacific","0255","Pacific",1645
"G5350275","1880","Washington Territory","535","Pierce","0275","Pierce",3319
"G5350315","1880","Washington Territory","535","San Juan","0315","San Juan",948
"G5350355","1880","Washington Territory","535","Skamania","0355","Skamania",809
"G5350395","1880","Washington Territory","535","Snohomish","0395","Snohomish",1387
"G5350415","1880","Washington Territory","535","Spokane","0415","Spokane",4262
"G5350435","1880","Washington Territory","535","Stevens","0435","Stevens",1245
"G5350455","1880","Washington Territory","535","Thurston","0455","Thurston",3270
"G5350475","1880","Washington Territory","535","Wahkiakum","0475","Wahkiakum",1598
"G5350495","1880","Washington Territory","535","Walla Walla","0495","Walla Walla",8716
"G5350515","1880","Washington Territory","535","Whatcom","0515","Whatcom",3137
"G5350535","1880","Washington Territory","535","Whitman","0535","Whitman",7014
"G5350555","1880","Washington Territory","535","Yakima","0555","Yakima",2811
"G5400010","1880","West Virginia","540","Barbour","0010","Barbour",11870
"G5400030","1880","West Virginia","540","Berkeley","0030","Berkeley",17380
"G5400050","1880","West Virginia","540","Boone","0050","Boone",5824
"G5400070","1880","West Virginia","540","Braxton","0070","Braxton",9787
"G5400090","1880","West Virginia","540","Brooke","0090","Brooke",6013
"G5400110","1880","West Virginia","540","Cabell","0110","Cabell",13744
"G5400130","1880","West Virginia","540","Calhoun","0130","Calhoun",6072
"G5400150","1880","West Virginia","540","Clay","0150","Clay",3460
"G5400170","1880","West Virginia","540","Doddridge","0170","Doddridge",10552
"G5400190","1880","West Virginia","540","Fayette","0190","Fayette",11560
"G5400210","1880","West Virginia","540","Gilmer","0210","Gilmer",7108
"G5400230","1880","West Virginia","540","Grant","0230","Grant",5542
"G5400250","1880","West Virginia","540","Greenbrier","0250","Greenbrier",15060
"G5400270","1880","West Virginia","540","Hampshire","0270","Hampshire",10366
"G5400290","1880","West Virginia","540","Hancock","0290","Hancock",4882
"G5400310","1880","West Virginia","540","Hardy","0310","Hardy",6794
"G5400330","1880","West Virginia","540","Harrison","0330","Harrison",20181
"G5400350","1880","West Virginia","540","Jackson","0350","Jackson",16312
"G5400370","1880","West Virginia","540","Jefferson","0370","Jefferson",15005
"G5400390","1880","West Virginia","540","Kanawha","0390","Kanawha",32466
"G5400410","1880","West Virginia","540","Lewis","0410","Lewis",13269
"G5400430","1880","West Virginia","540","Lincoln","0430","Lincoln",8739
"G5400450","1880","West Virginia","540","Logan","0450","Logan",7329
"G5400470","1880","West Virginia","540","McDowell","0470","Mcdowell",3074
"G5400490","1880","West Virginia","540","Marion","0490","Marion",17198
"G5400510","1880","West Virginia","540","Marshall","0510","Marshall",18840
"G5400530","1880","West Virginia","540","Mason","0530","Mason",22293
"G5400550","1880","West Virginia","540","Mercer","0550","Mercer",7467
"G5400570","1880","West Virginia","540","Mineral","0570","Mineral",8630
"G5400610","1880","West Virginia","540","Monongalia","0610","Monongalia",14985
"G5400630","1880","West Virginia","540","Monroe","0630","Monroe",11501
"G5400650","1880","West Virginia","540","Morgan","0650","Morgan",5777
"G5400670","1880","West Virginia","540","Nicholas","0670","Nicholas",7223
"G5400690","1880","West Virginia","540","Ohio","0690","Ohio",37457
"G5400710","1880","West Virginia","540","Pendleton","0710","Pendleton",8022
"G5400730","1880","West Virginia","540","Pleasants","0730","Pleasants",6256
"G5400750","1880","West Virginia","540","Pocahontas","0750","Pocahontas",5591
"G5400770","1880","West Virginia","540","Preston","0770","Preston",19091
"G5400790","1880","West Virginia","540","Putnam","0790","Putnam",11375
"G5400810","1880","West Virginia","540","Raleigh","0810","Raleigh",7367
"G5400830","1880","West Virginia","540","Randolph","0830","Randolph",8102
"G5400850","1880","West Virginia","540","Ritchie","0850","Ritchie",13474
"G5400870","1880","West Virginia","540","Roane","0870","Roane",12184
"G5400890","1880","West Virginia","540","Summers","0890","Summers",9033
"G5400910","1880","West Virginia","540","Taylor","0910","Taylor",11455
"G5400930","1880","West Virginia","540","Tucker","0930","Tucker",3151
"G5400950","1880","West Virginia","540","Tyler","0950","Tyler",11073
"G5400970","1880","West Virginia","540","Upshur","0970","Upshur",10249
"G5400990","1880","West Virginia","540","Wayne","0990","Wayne",14739
"G5401010","1880","West Virginia","540","Webster","1010","Webster",3207
"G5401030","1880","West Virginia","540","Wetzel","1030","Wetzel",13896
"G5401050","1880","West Virginia","540","Wirt","1050","Wirt",7104
"G5401070","1880","West Virginia","540","Wood","1070","Wood",25006
"G5401090","1880","West Virginia","540","Wyoming","1090","Wyoming",4322
"G5500010","1880","Wisconsin","550","Adams","0010","Adams",6741
"G5500030","1880","Wisconsin","550","Ashland","0030","Ashland",1559
"G5500050","1880","Wisconsin","550","Barron","0050","Barron",7024
"G5500070","1880","Wisconsin","550","Bayfield","0070","Bayfield",564
"G5500090","1880","Wisconsin","550","Brown","0090","Brown",34078
"G5500110","1880","Wisconsin","550","Buffalo","0110","Buffalo",15528
"G5500130","1880","Wisconsin","550","Burnett","0130","Burnett",3140
"G5500150","1880","Wisconsin","550","Calumet","0150","Calumet",16632
"G5500170","1880","Wisconsin","550","Chippewa","0170","Chippewa",15491
"G5500190","1880","Wisconsin","550","Clark","0190","Clark",10715
"G5500210","1880","Wisconsin","550","Columbia","0210","Columbia",28065
"G5500230","1880","Wisconsin","550","Crawford","0230","Crawford",15644
"G5500250","1880","Wisconsin","550","Dane","0250","Dane",53233
"G5500270","1880","Wisconsin","550","Dodge","0270","Dodge",45931
"G5500290","1880","Wisconsin","550","Door","0290","Door",11645
"G5500310","1880","Wisconsin","550","Douglas","0310","Douglas",655
"G5500330","1880","Wisconsin","550","Dunn","0330","Dunn",16817
"G5500350","1880","Wisconsin","550","Eau Claire","0350","Eau Claire",19993
"G5500390","1880","Wisconsin","550","Fond du Lac","0390","Fond Du Lac",46859
"G5500430","1880","Wisconsin","550","Grant","0430","Grant",37852
"G5500450","1880","Wisconsin","550","Green","0450","Green",21729
"G5500470","1880","Wisconsin","550","Green Lake","0470","Green Lake",14483
"G5500490","1880","Wisconsin","550","Iowa","0490","Iowa",23628
"G5500530","1880","Wisconsin","550","Jackson","0530","Jackson",13285
"G5500550","1880","Wisconsin","550","Jefferson","0550","Jefferson",32156
"G5500570","1880","Wisconsin","550","Juneau","0570","Juneau",15582
"G5500590","1880","Wisconsin","550","Kenosha","0590","Kenosha",13550
"G5500610","1880","Wisconsin","550","Kewaunee","0610","Kewaunee",15807
"G5500630","1880","Wisconsin","550","La Crosse","0630","La Crosse",27073
"G5500650","1880","Wisconsin","550","Lafayette","0650","Lafayette",21279
"G5500670","1880","Wisconsin","550","Langlade","0670","Langlade",685
"G5500690","1880","Wisconsin","550","Lincoln","0690","Lincoln",2011
"G5500710","1880","Wisconsin","550","Manitowoc","0710","Manitowoc",37505
"G5500730","1880","Wisconsin","550","Marathon","0730","Marathon",17121
"G5500750","1880","Wisconsin","550","Marinette","0750","Marinette",8929
"G5500770","1880","Wisconsin","550","Marquette","0770","Marquette",8908
"G5500790","1880","Wisconsin","550","Milwaukee","0790","Milwaukee",138537
"G5500810","1880","Wisconsin","550","Monroe","0810","Monroe",21607
"G5500830","1880","Wisconsin","550","Oconto","0830","Oconto",9848
"G5500870","1880","Wisconsin","550","Outagamie","0870","Outagamie",28716
"G5500890","1880","Wisconsin","550","Ozaukee","0890","Ozaukee",15461
"G5500910","1880","Wisconsin","550","Pepin","0910","Pepin",6226
"G5500930","1880","Wisconsin","550","Pierce","0930","Pierce",17744
"G5500950","1880","Wisconsin","550","Polk","0950","Polk",10018
"G5500970","1880","Wisconsin","550","Portage","0970","Portage",17731
"G5500990","1880","Wisconsin","550","Price","0990","Price",785
"G5501010","1880","Wisconsin","550","Racine","1010","Racine",30922
"G5501030","1880","Wisconsin","550","Richland","1030","Richland",18174
"G5501050","1880","Wisconsin","550","Rock","1050","Rock",38823
"G5501090","1880","Wisconsin","550","St Croix","1090","St Croix",18956
"G5501110","1880","Wisconsin","550","Sauk","1110","Sauk",28729
"G5501150","1880","Wisconsin","550","Shawano","1150","Shawano",10371
"G5501170","1880","Wisconsin","550","Sheboygan","1170","Sheboygan",34206
"G5501190","1880","Wisconsin","550","Taylor","1190","Taylor",2311
"G5501210","1880","Wisconsin","550","Trempealeau","1210","Trempealeau",17189
"G5501230","1880","Wisconsin","550","Vernon","1230","Vernon",23235
"G5501270","1880","Wisconsin","550","Walworth","1270","Walworth",26249
"G5501310","1880","Wisconsin","550","Washington","1310","Washington",23442
"G5501330","1880","Wisconsin","550","Waukesha","1330","Waukesha",28957
"G5501350","1880","Wisconsin","550","Waupaca","1350","Waupaca",20955
"G5501370","1880","Wisconsin","550","Waushara","1370","Waushara",12687
"G5501390","1880","Wisconsin","550","Winnebago","1390","Winnebago",42740
"G5501410","1880","Wisconsin","550","Wood","1410","Wood",8981
"G5650015","1880","Wyoming Territory","565","Albany","0015","Albany",4626
"G5650035","1880","Wyoming Territory","565","Carbon","0035","Carbon",3438
"G5650055","1880","Wyoming Territory","565","Crook","0055","Crook",239
"G5650075","1880","Wyoming Territory","565","Johnson","0075","Johnson",637
"G5650095","1880","Wyoming Territory","565","Laramie","0095","Laramie",6409
"G5650115","1880","Wyoming Territory","565","Sweetwater","0115","Sweetwater",2561
"G5650135","1880","Wyoming Territory","565","Uinta","0135","Uinta",2879
